epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
400,795.316,0.56072,1.09999,0.49793,0.85678,0,0.35956,0.50111,0.40799,0.23019,0.35047,0.49778,0.41028,0.22665,1.65753,2.83502,2.21188,1.5376,0,0.000300061,0.000300061,0.000300061
401,797.16,0.52497,1.11157,0.46417,0.85969,0,0.35956,0.50111,0.40799,0.23019,0.35047,0.49778,0.41028,0.22665,1.65753,2.83502,2.21188,1.5376,0,0.000297232,0.000297232,0.000297232
402,799.142,0.56673,1.15138,0.48882,0.8547,0,0.37112,0.55,0.3775,0.20959,0.36966,0.50111,0.38553,0.20595,1.65715,2.82634,2.35634,1.52655,0,0.000294403,0.000294403,0.000294403
403,801.105,0.58049,1.09964,0.50169,0.86381,0,0.37112,0.55,0.3775,0.20959,0.36966,0.50111,0.38553,0.20595,1.65715,2.82634,2.35634,1.52655,0,0.000291573,0.000291573,0.000291573
404,803.14,0.56745,1.14267,0.50786,0.84995,0,0.35463,0.51667,0.36439,0.20055,0.34394,0.45784,0.36729,0.19731,1.68208,2.82172,2.58859,1.521,0,0.000288744,0.000288744,0.000288744
405,804.961,0.56638,1.14638,0.47235,0.86162,0,0.35463,0.51667,0.36439,0.20055,0.34394,0.45784,0.36729,0.19731,1.68208,2.82172,2.58859,1.521,0,0.000285914,0.000285914,0.000285914
406,806.84,0.5862,1.16568,0.51265,0.8788,0,0.34029,0.45276,0.3509,0.19753,0.35241,0.45778,0.37068,0.1989,1.67927,2.81063,2.68561,1.50859,0,0.000283085,0.000283085,0.000283085
407,808.729,0.56785,1.12685,0.49455,0.85278,0,0.34029,0.45276,0.3509,0.19753,0.35241,0.45778,0.37068,0.1989,1.67927,2.81063,2.68561,1.50859,0,0.000280255,0.000280255,0.000280255
408,810.709,0.60437,1.22679,0.50814,0.87655,0,0.34134,0.49319,0.35282,0.1977,0.35751,0.44557,0.36986,0.19995,1.68009,2.80803,2.72156,1.49609,0,0.000277426,0.000277426,0.000277426
409,812.661,0.55898,1.13579,0.49825,0.85277,0,0.34134,0.49319,0.35282,0.1977,0.35751,0.44557,0.36986,0.19995,1.68009,2.80803,2.72156,1.49609,0,0.000274597,0.000274597,0.000274597
410,814.71,0.56654,1.11973,0.4834,0.86337,0,0.3372,0.48152,0.34016,0.18916,0.36179,0.43716,0.35636,0.19043,1.66088,2.80148,2.78861,1.48551,0,0.000271767,0.000271767,0.000271767
411,816.719,0.54766,1.13527,0.49579,0.83918,0,0.3372,0.48152,0.34016,0.18916,0.36179,0.43716,0.35636,0.19043,1.66088,2.80148,2.78861,1.48551,0,0.000268938,0.000268938,0.000268938
412,818.697,0.55303,1.06331,0.50047,0.85523,0,0.3396,0.48667,0.37131,0.2092,0.35782,0.44111,0.38379,0.21016,1.64773,2.81878,2.76118,1.48611,0,0.000266108,0.000266108,0.000266108
413,820.664,0.55393,1.1114,0.48399,0.86016,0,0.3396,0.48667,0.37131,0.2092,0.35782,0.44111,0.38379,0.21016,1.64773,2.81878,2.76118,1.48611,0,0.000263279,0.000263279,0.000263279
414,822.538,0.5417,1.09413,0.47304,0.84949,0,0.35332,0.52,0.3841,0.21636,0.36363,0.47111,0.39024,0.213,1.63675,2.84866,2.64325,1.47954,0,0.00026045,0.00026045,0.00026045
415,824.447,0.60329,1.20676,0.51235,0.88907,0,0.35332,0.52,0.3841,0.21636,0.36363,0.47111,0.39024,0.213,1.63675,2.84866,2.64325,1.47954,0,0.00025762,0.00025762,0.00025762
416,826.505,0.5336,1.10846,0.46109,0.83672,0,0.35848,0.47111,0.39691,0.23362,0.37031,0.47778,0.41228,0.22314,1.62319,2.85796,2.46466,1.47614,0,0.000254791,0.000254791,0.000254791
417,828.496,0.52769,1.03407,0.47351,0.84898,0,0.35848,0.47111,0.39691,0.23362,0.37031,0.47778,0.41228,0.22314,1.62319,2.85796,2.46466,1.47614,0,0.000251961,0.000251961,0.000251961
418,830.451,0.60376,1.1076,0.52367,0.87891,0,0.38478,0.49068,0.43308,0.25416,0.3902,0.49316,0.44271,0.24872,1.62307,2.87315,2.29239,1.48306,0,0.000249132,0.000249132,0.000249132
419,832.314,0.58781,1.18264,0.50328,0.87248,0,0.38478,0.49068,0.43308,0.25416,0.3902,0.49316,0.44271,0.24872,1.62307,2.87315,2.29239,1.48306,0,0.000246302,0.000246302,0.000246302
420,834.222,0.55203,1.10531,0.46792,0.8483,0,0.3852,0.49444,0.46845,0.27319,0.39858,0.50094,0.48166,0.26888,1.61905,2.87657,2.17533,1.48104,0,0.000243473,0.000243473,0.000243473
421,836.187,0.53987,1.12721,0.47539,0.86526,0,0.3852,0.49444,0.46845,0.27319,0.39858,0.50094,0.48166,0.26888,1.61905,2.87657,2.17533,1.48104,0,0.000240644,0.000240644,0.000240644
422,838.136,0.53799,1.11699,0.46235,0.85405,0,0.3929,0.49356,0.48863,0.28162,0.40443,0.50023,0.50136,0.28264,1.62675,2.87386,2.08128,1.48742,0,0.000237814,0.000237814,0.000237814
423,840.119,0.56726,1.11361,0.47872,0.87702,0,0.3929,0.49356,0.48863,0.28162,0.40443,0.50023,0.50136,0.28264,1.62675,2.87386,2.08128,1.48742,0,0.000234985,0.000234985,0.000234985
424,842.111,0.60015,1.17987,0.52289,0.86925,0,0.69995,0.33594,0.49698,0.27182,0.39886,0.51447,0.51201,0.27785,1.63546,2.87766,1.99642,1.49351,0,0.000232155,0.000232155,0.000232155
425,844.043,0.59545,1.12153,0.5156,0.87183,0,0.69995,0.33594,0.49698,0.27182,0.39886,0.51447,0.51201,0.27785,1.63546,2.87766,1.99642,1.49351,0,0.000229326,0.000229326,0.000229326
426,846.03,0.51518,1.09586,0.464,0.84351,0,0.63966,0.37609,0.50866,0.27646,0.65584,0.3792,0.52336,0.28339,1.64679,2.88145,1.87035,1.50702,0,0.000226497,0.000226497,0.000226497
427,848.003,0.57866,1.12557,0.48018,0.85929,0,0.63966,0.37609,0.50866,0.27646,0.65584,0.3792,0.52336,0.28339,1.64679,2.88145,1.87035,1.50702,0,0.000223667,0.000223667,0.000223667
428,849.889,0.59215,1.17803,0.52897,0.8546,0,0.69331,0.44086,0.54743,0.27839,0.66985,0.40248,0.52397,0.28103,1.6525,2.89906,1.75975,1.5053,0,0.000220838,0.000220838,0.000220838
429,851.678,0.5917,1.20618,0.49142,0.85569,0,0.69331,0.44086,0.54743,0.27839,0.66985,0.40248,0.52397,0.28103,1.6525,2.89906,1.75975,1.5053,0,0.000218008,0.000218008,0.000218008
430,853.514,0.52661,1.07513,0.47132,0.856,0,0.67068,0.47107,0.55888,0.28553,0.61601,0.44547,0.52344,0.28844,1.64712,2.88932,1.66324,1.5035,0,0.000215179,0.000215179,0.000215179
431,855.319,0.55431,1.13721,0.46091,0.85792,0,0.67068,0.47107,0.55888,0.28553,0.61601,0.44547,0.52344,0.28844,1.64712,2.88932,1.66324,1.5035,0,0.000212349,0.000212349,0.000212349
432,857.288,0.5631,1.13064,0.51016,0.86074,0,0.67938,0.44164,0.51796,0.29403,0.70589,0.45147,0.53026,0.28157,1.64348,2.89403,1.56818,1.50431,0,0.00020952,0.00020952,0.00020952
433,859.297,0.58096,1.12256,0.48698,0.85334,0,0.67938,0.44164,0.51796,0.29403,0.70589,0.45147,0.53026,0.28157,1.64348,2.89403,1.56818,1.50431,0,0.000206691,0.000206691,0.000206691
434,861.36,0.53223,1.09363,0.47392,0.84492,0,0.73517,0.52333,0.5753,0.28994,0.77484,0.46945,0.54735,0.28601,1.64864,2.8995,1.5247,1.49695,0,0.000203861,0.000203861,0.000203861
435,863.192,0.52356,1.08774,0.47066,0.86526,0,0.73517,0.52333,0.5753,0.28994,0.77484,0.46945,0.54735,0.28601,1.64864,2.8995,1.5247,1.49695,0,0.000201032,0.000201032,0.000201032
436,865.007,0.5374,1.12341,0.46158,0.85199,0,0.71812,0.53333,0.56214,0.29236,0.71903,0.48412,0.52992,0.28518,1.65536,2.9011,1.49528,1.49903,0,0.000198202,0.000198202,0.000198202
437,866.948,0.56911,1.18199,0.47592,0.86124,0,0.71812,0.53333,0.56214,0.29236,0.71903,0.48412,0.52992,0.28518,1.65536,2.9011,1.49528,1.49903,0,0.000195373,0.000195373,0.000195373
438,868.945,0.525,1.07582,0.45797,0.83944,0,0.68943,0.5422,0.57225,0.30593,0.71027,0.49126,0.54202,0.28741,1.66747,2.91266,1.49136,1.50022,0,0.000192543,0.000192543,0.000192543
439,870.929,0.51952,1.09459,0.46187,0.84583,0,0.68943,0.5422,0.57225,0.30593,0.71027,0.49126,0.54202,0.28741,1.66747,2.91266,1.49136,1.50022,0,0.000189714,0.000189714,0.000189714
440,872.925,0.53469,1.13434,0.47541,0.85725,0,0.65336,0.55239,0.56518,0.30205,0.70469,0.49575,0.5392,0.28602,1.68837,2.92837,1.49094,1.51224,0,0.000186885,0.000186885,0.000186885
441,874.895,0.52276,1.2062,0.47331,0.86639,0,0.65336,0.55239,0.56518,0.30205,0.70469,0.49575,0.5392,0.28602,1.68837,2.92837,1.49094,1.51224,0,0.000184055,0.000184055,0.000184055
442,876.863,0.56333,1.15551,0.49721,0.87053,0,0.65895,0.54333,0.56281,0.29023,0.64536,0.49778,0.53013,0.2859,1.68604,2.93732,1.49648,1.50769,0,0.000181226,0.000181226,0.000181226
443,878.828,0.52766,1.0877,0.45996,0.85299,0,0.65895,0.54333,0.56281,0.29023,0.64536,0.49778,0.53013,0.2859,1.68604,2.93732,1.49648,1.50769,0,0.000178396,0.000178396,0.000178396
444,880.875,0.56248,1.0812,0.49726,0.88115,0,0.79186,0.41556,0.52112,0.28624,0.79969,0.42275,0.53438,0.28161,1.67487,2.94735,1.49599,1.49843,0,0.000175567,0.000175567,0.000175567
445,882.87,0.51747,1.09388,0.44757,0.85505,0,0.79186,0.41556,0.52112,0.28624,0.79969,0.42275,0.53438,0.28161,1.67487,2.94735,1.49599,1.49843,0,0.000172738,0.000172738,0.000172738
446,884.767,0.48638,1.03234,0.44357,0.84686,0,0.79256,0.41556,0.51647,0.28554,0.80645,0.42332,0.52622,0.28045,1.65009,2.93359,1.50877,1.48259,0,0.000169908,0.000169908,0.000169908
447,886.562,0.5258,1.05578,0.44755,0.85842,0,0.79256,0.41556,0.51647,0.28554,0.80645,0.42332,0.52622,0.28045,1.65009,2.93359,1.50877,1.48259,0,0.000167079,0.000167079,0.000167079
448,888.389,0.55384,1.07623,0.48156,0.85598,0,0.75098,0.41222,0.51307,0.29318,0.77324,0.42222,0.53096,0.28374,1.6307,2.93941,1.52845,1.46879,0,0.000164249,0.000164249,0.000164249
449,890.132,0.51417,1.10625,0.46727,0.86675,0,0.75098,0.41222,0.51307,0.29318,0.77324,0.42222,0.53096,0.28374,1.6307,2.93941,1.52845,1.46879,0,0.00016142,0.00016142,0.00016142
450,891.975,0.62711,1.16902,0.52208,0.86643,0,0.61009,0.47715,0.51398,0.28607,0.63119,0.48721,0.53501,0.284,1.61871,2.95727,1.5638,1.45967,0,0.00015859,0.00015859,0.00015859
451,893.781,0.5154,1.05546,0.46245,0.87063,0,0.61009,0.47715,0.51398,0.28607,0.63119,0.48721,0.53501,0.284,1.61871,2.95727,1.5638,1.45967,0,0.000155761,0.000155761,0.000155761
452,895.737,0.5621,1.08047,0.48162,0.86199,0,0.60329,0.47444,0.50312,0.29241,0.62499,0.48444,0.52027,0.28853,1.61813,2.96789,1.60851,1.4693,0,0.000152932,0.000152932,0.000152932
453,897.694,0.51962,1.01991,0.44983,0.84285,0,0.60329,0.47444,0.50312,0.29241,0.62499,0.48444,0.52027,0.28853,1.61813,2.96789,1.60851,1.4693,0,0.000150102,0.000150102,0.000150102
454,899.704,0.48552,1.05898,0.43512,0.83471,0,0.60439,0.44444,0.49986,0.28932,0.62949,0.45444,0.51916,0.2862,1.63031,2.98389,1.64885,1.48468,0,0.000147273,0.000147273,0.000147273
455,901.698,0.56171,1.10623,0.47968,0.85693,0,0.60439,0.44444,0.49986,0.28932,0.62949,0.45444,0.51916,0.2862,1.63031,2.98389,1.64885,1.48468,0,0.000144443,0.000144443,0.000144443
456,903.684,0.52666,1.08267,0.46483,0.84118,0,0.59088,0.43952,0.4983,0.27647,0.61777,0.44883,0.51458,0.28378,1.64499,3.0077,1.70041,1.50089,0,0.000141614,0.000141614,0.000141614
457,905.653,0.52472,1.09306,0.46465,0.83918,0,0.59088,0.43952,0.4983,0.27647,0.61777,0.44883,0.51458,0.28378,1.64499,3.0077,1.70041,1.50089,0,0.000138784,0.000138784,0.000138784
458,907.651,0.51988,1.07596,0.4805,0.85786,0,0.57057,0.44111,0.49082,0.2747,0.58866,0.44698,0.50395,0.27948,1.65655,3.02811,1.73455,1.51296,0,0.000135955,0.000135955,0.000135955
459,909.619,0.53696,1.06512,0.45828,0.86015,0,0.57057,0.44111,0.49082,0.2747,0.58866,0.44698,0.50395,0.27948,1.65655,3.02811,1.73455,1.51296,0,0.000133126,0.000133126,0.000133126
460,911.516,0.48679,1.12456,0.43208,0.84589,0,0.56646,0.43356,0.49051,0.27412,0.59449,0.44329,0.50601,0.27924,1.66201,3.03187,1.75895,1.51661,0,0.000130296,0.000130296,0.000130296
461,913.457,0.54959,1.07117,0.47635,0.83697,0,0.56646,0.43356,0.49051,0.27412,0.59449,0.44329,0.50601,0.27924,1.66201,3.03187,1.75895,1.51661,0,0.000127467,0.000127467,0.000127467
462,915.382,0.52122,1.06909,0.46779,0.85925,0,0.56389,0.42227,0.49042,0.27409,0.59311,0.43227,0.50619,0.27966,1.65477,3.03027,1.78304,1.51297,0,0.000124637,0.000124637,0.000124637
463,917.351,0.53117,1.09199,0.45356,0.8518,0,0.56389,0.42227,0.49042,0.27409,0.59311,0.43227,0.50619,0.27966,1.65477,3.03027,1.78304,1.51297,0,0.000121808,0.000121808,0.000121808
464,919.329,0.53425,1.11684,0.46451,0.85957,0,0.54987,0.42131,0.49216,0.28826,0.57868,0.43131,0.50392,0.28107,1.63931,3.02143,1.79569,1.50238,0,0.000118979,0.000118979,0.000118979
465,921.29,0.53842,1.09666,0.45407,0.85725,0,0.54987,0.42131,0.49216,0.28826,0.57868,0.43131,0.50392,0.28107,1.63931,3.02143,1.79569,1.50238,0,0.000116149,0.000116149,0.000116149
466,923.154,0.50337,1.10645,0.49181,0.84854,0,0.55383,0.42,0.49339,0.29457,0.58417,0.42971,0.50716,0.27246,1.62292,3.01232,1.7933,1.49124,0,0.00011332,0.00011332,0.00011332
467,925.097,0.48822,1.04881,0.44526,0.83179,0,0.55383,0.42,0.49339,0.29457,0.58417,0.42971,0.50716,0.27246,1.62292,3.01232,1.7933,1.49124,0,0.00011049,0.00011049,0.00011049
468,927.107,0.51984,1.10061,0.47526,0.84368,0,0.56432,0.42413,0.49953,0.29628,0.59427,0.43444,0.50933,0.27467,1.61976,2.98681,1.81734,1.48052,0,0.000107661,0.000107661,0.000107661
469,928.958,0.56309,1.16268,0.49329,0.88181,0,0.56432,0.42413,0.49953,0.29628,0.59427,0.43444,0.50933,0.27467,1.61976,2.98681,1.81734,1.48052,0,0.000104831,0.000104831,0.000104831
470,930.936,0.5376,1.09475,0.48309,0.85039,0,0.5839,0.43255,0.49313,0.2879,0.61216,0.44369,0.49996,0.2653,1.60784,2.97902,1.77403,1.47441,0,0.000102002,0.000102002,0.000102002
471,932.905,0.54908,1.09479,0.47262,0.86007,0,0.5839,0.43255,0.49313,0.2879,0.61216,0.44369,0.49996,0.2653,1.60784,2.97902,1.77403,1.47441,0,9.91726e-05,9.91726e-05,9.91726e-05
472,934.903,0.57558,1.18482,0.47661,0.84243,0,0.57812,0.43111,0.47911,0.27815,0.60461,0.44111,0.48567,0.25634,1.60634,2.97389,1.75611,1.47357,0,9.63432e-05,9.63432e-05,9.63432e-05
473,936.863,0.49743,1.09475,0.44454,0.84275,0,0.57812,0.43111,0.47911,0.27815,0.60461,0.44111,0.48567,0.25634,1.60634,2.97389,1.75611,1.47357,0,9.35138e-05,9.35138e-05,9.35138e-05
474,938.896,0.5078,1.04576,0.45182,0.84747,0,0.56613,0.44444,0.49317,0.28719,0.59145,0.45444,0.50282,0.26516,1.60762,2.97691,1.69989,1.47704,0,9.06843e-05,9.06843e-05,9.06843e-05
475,940.833,0.50418,1.07808,0.45158,0.84149,0,0.56613,0.44444,0.49317,0.28719,0.59145,0.45444,0.50282,0.26516,1.60762,2.97691,1.69989,1.47704,0,8.78549e-05,8.78549e-05,8.78549e-05
476,942.854,0.50551,1.03218,0.45274,0.85265,0,0.59661,0.38556,0.49321,0.27938,0.62693,0.39889,0.50968,0.27796,1.61028,2.97758,1.67304,1.47714,0,8.50255e-05,8.50255e-05,8.50255e-05
477,944.737,0.51812,1.07801,0.4458,0.85723,0,0.59661,0.38556,0.49321,0.27938,0.62693,0.39889,0.50968,0.27796,1.61028,2.97758,1.67304,1.47714,0,8.21961e-05,8.21961e-05,8.21961e-05
478,946.753,0.5301,1.06291,0.47151,0.84842,0,0.59981,0.38889,0.50116,0.28061,0.62458,0.39902,0.51004,0.27923,1.61256,2.97277,1.64389,1.48277,0,7.93667e-05,7.93667e-05,7.93667e-05
479,948.758,0.55758,1.12793,0.47633,0.85561,0,0.59981,0.38889,0.50116,0.28061,0.62458,0.39902,0.51004,0.27923,1.61256,2.97277,1.64389,1.48277,0,7.65372e-05,7.65372e-05,7.65372e-05
480,950.587,0.49834,1.06779,0.44389,0.84416,0,0.60795,0.39717,0.49344,0.27216,0.62483,0.40383,0.50178,0.26648,1.6143,2.96477,1.62828,1.48442,0,7.37078e-05,7.37078e-05,7.37078e-05
481,952.392,0.50329,1.09088,0.44924,0.84779,0,0.60795,0.39717,0.49344,0.27216,0.62483,0.40383,0.50178,0.26648,1.6143,2.96477,1.62828,1.48442,0,7.08784e-05,7.08784e-05,7.08784e-05
482,954.47,0.53183,1.07012,0.46071,0.83717,0,0.64494,0.44338,0.49614,0.27276,0.66135,0.44923,0.50708,0.26831,1.61522,2.95425,1.61309,1.48492,0,6.8049e-05,6.8049e-05,6.8049e-05
483,956.474,0.54317,1.08484,0.43925,0.85143,0,0.64494,0.44338,0.49614,0.27276,0.66135,0.44923,0.50708,0.26831,1.61522,2.95425,1.61309,1.48492,0,6.52196e-05,6.52196e-05,6.52196e-05
484,958.394,0.55306,1.06489,0.47082,0.86522,0,0.63333,0.44978,0.50279,0.28288,0.64935,0.45644,0.51967,0.2812,1.61524,2.95227,1.59393,1.49152,0,6.23901e-05,6.23901e-05,6.23901e-05
485,960.32,0.58777,1.13827,0.48492,0.87108,0,0.63333,0.44978,0.50279,0.28288,0.64935,0.45644,0.51967,0.2812,1.61524,2.95227,1.59393,1.49152,0,5.95607e-05,5.95607e-05,5.95607e-05
486,962.317,0.55774,1.11833,0.51043,0.84787,0,0.6058,0.42477,0.5024,0.28164,0.61964,0.42672,0.51715,0.2813,1.61316,2.9521,1.59871,1.48927,0,5.67313e-05,5.67313e-05,5.67313e-05
487,964.264,0.5145,1.03476,0.44343,0.85139,0,0.6058,0.42477,0.5024,0.28164,0.61964,0.42672,0.51715,0.2813,1.61316,2.9521,1.59871,1.48927,0,5.39019e-05,5.39019e-05,5.39019e-05
488,966.289,0.5262,1.11533,0.44683,0.85141,0,0.59288,0.45778,0.49881,0.27977,0.60966,0.46444,0.5143,0.27994,1.60902,2.95408,1.58478,1.48656,0,5.10725e-05,5.10725e-05,5.10725e-05
489,968.143,0.51625,1.114,0.46172,0.85278,0,0.59288,0.45778,0.49881,0.27977,0.60966,0.46444,0.5143,0.27994,1.60902,2.95408,1.58478,1.48656,0,4.8243e-05,4.8243e-05,4.8243e-05
490,970.09,0.51779,1.06958,0.45506,0.84542,0,0.58053,0.47386,0.48653,0.27167,0.59528,0.48053,0.50212,0.26975,1.60773,2.95451,1.56307,1.48295,0,4.54136e-05,4.54136e-05,4.54136e-05
491,971.978,0.48888,1.04988,0.49217,0.82077,0,0.58053,0.47386,0.48653,0.27167,0.59528,0.48053,0.50212,0.26975,1.60773,2.95451,1.56307,1.48295,0,4.25842e-05,4.25842e-05,4.25842e-05
492,973.794,0.45584,1.04678,0.44534,0.829,0,0.59865,0.47423,0.50312,0.27977,0.61359,0.4809,0.52057,0.28015,1.60671,2.96551,1.58281,1.47025,0,3.97548e-05,3.97548e-05,3.97548e-05
493,975.477,0.42666,0.96653,0.43515,0.79975,0,0.59865,0.47423,0.50312,0.27977,0.61359,0.4809,0.52057,0.28015,1.60671,2.96551,1.58281,1.47025,0,3.69254e-05,3.69254e-05,3.69254e-05
494,977.168,0.4597,1.05782,0.46802,0.8137,0,0.59917,0.46586,0.51153,0.28945,0.62246,0.47586,0.53376,0.28244,1.60298,2.9702,1.59439,1.46256,0,3.40959e-05,3.40959e-05,3.40959e-05
495,978.849,0.50386,1.06879,0.48716,0.82248,0,0.59917,0.46586,0.51153,0.28945,0.62246,0.47586,0.53376,0.28244,1.60298,2.9702,1.59439,1.46256,0,3.12665e-05,3.12665e-05,3.12665e-05
496,980.515,0.45854,1.0197,0.45488,0.81651,0,0.60457,0.46632,0.51435,0.28869,0.61983,0.47299,0.52861,0.29093,1.61025,2.97748,1.60824,1.4697,0,2.84371e-05,2.84371e-05,2.84371e-05
497,982.101,0.46362,1.06241,0.43288,0.82889,0,0.60457,0.46632,0.51435,0.28869,0.61983,0.47299,0.52861,0.29093,1.61025,2.97748,1.60824,1.4697,0,2.56077e-05,2.56077e-05,2.56077e-05
498,983.875,0.43422,1.00441,0.4316,0.81479,0,0.59862,0.47318,0.50952,0.28558,0.61374,0.47973,0.52733,0.28556,1.61386,2.98623,1.61679,1.47436,0,2.27783e-05,2.27783e-05,2.27783e-05
499,985.493,0.45038,1.03074,0.4365,0.83604,0,0.59862,0.47318,0.50952,0.28558,0.61374,0.47973,0.52733,0.28556,1.61386,2.98623,1.61679,1.47436,0,1.99488e-05,1.99488e-05,1.99488e-05
500,987.12,0.47967,1.02816,0.45378,0.83051,0,0.58458,0.47463,0.50562,0.2849,0.59906,0.4813,0.52516,0.28421,1.61958,2.9969,1.62051,1.48187,0,1.71194e-05,1.71194e-05,1.71194e-05